Metabolite/Donor ID,Environment,Species1,Species2
cpd00001_e0,100.0,-1000.0,899.9999999999999
cpd00007_e0,100.0,-64.5639436124139,-35.43605638758612
cpd00009_e0,29.768332110111754,-14.88420682946852,-14.884125280643234
cpd00011_e0,-516.2989727074217,491.8565690020251,24.44240370539661
cpd00013_e0,13.597232684440883,-353.86606778939637,340.2688351049555
cpd00017_e0,0.0,0.3610648108932994,-0.3610648108932994
cpd00023_e0,100.0,165.57605460849152,-265.5760546084915
cpd00027_e0,100.0,0.0,-100.0
cpd00028_e0,0.10316137454094287,-0.05158068727047144,-0.05158068727047145
cpd00030_e0,0.10316137454094289,-0.051580687270471444,-0.051580687270471444
cpd00033_e0,-112.60929943649673,-879.6430857704412,992.2523852069379
cpd00034_e0,0.1031613745409429,-0.05158068727047145,-0.051580687270471444
cpd00035_e0,-740.5300052223406,796.0860927681365,-55.55608754579591
cpd00036_e0,0.0,-126.43558435298192,126.43558435298192
cpd00039_e0,10.493409983310155,-5.246704991655077,-5.246704991655078
cpd00041_e0,100.0,0.0,-100.0
cpd00048_e0,3.3151408932135626,-0.05158068727047145,-3.263560205943091
cpd00051_e0,9.06918741147245,-4.534593705736225,-4.534593705736226
cpd00053_e0,0.0,147.92166618263443,-147.92166618263443
cpd00054_e0,100.0,-81.58759813297713,-18.412401867022854
cpd00058_e0,0.10316137454094287,-0.05158068727047144,-0.05158068727047145
cpd00060_e0,4.904620198707509,-2.8649555975175245,-2.039664601189984
cpd00063_e0,0.10316137454094289,-0.051580687270471444,-0.051580687270471444
cpd00065_e0,1.7352596852275763,-0.8676298426137882,-0.8676298426137882
cpd00066_e0,5.680519912961973,-2.8402599564809865,-2.8402599564809865
cpd00067_e0,100.0,-719.1560057404723,619.1560057404716
cpd00069_e0,4.436371459402564,-2.218185729701282,-2.2181857297012826
cpd00082_e0,0.0,-0.5724900855849175,0.5724900855849175
cpd00084_e0,0.0,-1.6575704466067034,1.6575704466067005
cpd00092_e0,100.0,-100.0,0.0
cpd00099_e0,0.1031613745409429,-0.05158068727047145,-0.05158068727047145
cpd00104_e0,0.0,0.05158068727047144,-0.05158068727047144
cpd00107_e0,13.800225609875945,-6.900112804937972,-6.900112804937971
cpd00116_e0,-0.10316137454094286,0.10316137454094286,0.0
cpd00118_e0,0.0,-0.051580687270471444,0.051580687270471444
cpd00119_e0,100.0,-98.54303667938439,-1.4569633206156074
cpd00122_e0,0.0,-999.0805483612262,999.0805483612262
cpd00129_e0,-87.27291783569278,-313.9611206272844,401.2340384629772
cpd00132_e0,0.0,-3.691519424705845,3.6915194247058447
cpd00136_e0,0.0,0.05158068727047146,-0.05158068727047146
cpd00149_e0,0.1031613745409429,-0.05158068727047145,-0.05158068727047145
cpd00156_e0,12.948966141651066,-6.474483070825533,-6.474483070825533
cpd00159_e0,-117.68776562567753,23.919496492860425,93.76826913281711
cpd00161_e0,100.0,900.0000000000001,-1000.0
cpd00182_e0,100.0,0.0,-100.0
cpd00184_e0,6.008512680189932e-16,0.0,-6.008512680189932e-16
cpd00205_e0,0.10316137454094293,-0.05158068727047145,-0.05158068727047147
cpd00215_e0,0.1031613745409429,-0.051580687270471444,-0.05158068727047145
cpd00218_e0,0.20632274908134016,-0.10316137454071024,-0.1031613745406299
cpd00220_e0,0.30948412362282285,-0.15474206181141434,-0.1547420618114085
cpd00246_e0,100.0,-200.30948412362278,100.30948412362282
cpd00254_e0,0.1031613745409429,-0.05158068727047145,-0.05158068727047145
cpd00264_e0,0.0,-0.05158068727047145,0.051580687270471444
cpd00276_e0,0.0,997.190064396408,-997.190064396408
cpd00309_e0,-294.4327641133297,294.4327641133297,0.0
cpd00311_e0,100.0,-100.0,0.0
cpd00322_e0,8.88911329319412,-4.44455664659706,-4.44455664659706
cpd00393_e0,0.30948412362287236,-0.15474206181145808,-0.15474206181141426
cpd00412_e0,-3.525597258141675,0.0,3.525597258141675
cpd00644_e0,0.20632274908210024,-0.10316137454097073,-0.10316137454112953
cpd00654_e0,3.720508857021465,0.0,-3.720508857021465
cpd00793_e0,0.10316137454094289,-0.05158068727047145,-0.05158068727047144
cpd00794_e0,0.0,1.8389032775476621,-1.838903277547662
cpd00971_e0,0.0,7.105427357601002e-15,0.0
cpd10515_e0,0.2579034363523572,-0.10316137454094287,-0.1547420618114143
cpd10516_e0,0.05158068727047144,-0.05158068727047144,0.0
zz_Environment,0.0,810.8570174665115,613.9777437630613
zz_Species1,1550.8419962050966,0.0,4284.879405412422
zz_Species2,321.6184873685449,2268.547002196312,0.0
