Metabolite/Donor ID,Environment,Species1,Species2
4abzglu-e_e0,0.01952355730617413,-0.01952355730617413,0.0
argarg_e0,-45.79353430476565,0.0,45.79353430476565
cpd00001_e0,-100.0,-244.70689049442447,763.0663416708147
cpd00007_e0,100.0,-99.93188642338922,-0.06811357661077408
cpd00009_e0,-100.0,148.55085545721226,-48.550855457212265
cpd00011_e0,-100.0,332.54035268493374,-232.5403526849337
cpd00013_e0,-100.0,279.30144587696816,-179.30144587696813
cpd00020_e0,-100.0,-108.86650146712374,208.86650146712373
cpd00023_e0,-100.0,200.0,-99.99999999999999
cpd00024_e0,24.55689964223418,-24.55689964223418,0.0
cpd00025_e0,-50.0,50.0,0.0
cpd00027_e0,-100.0,0.0,100.00000000000004
cpd00028_e0,0.13622715322154816,0.0,-0.13622715322154816
cpd00029_e0,-100.0,69.25648665315252,30.74351334684748
cpd00030_e0,0.15639274081282706,-0.020165587591278872,-0.13622715322154816
cpd00033_e0,-100.0,-281.5666101179367,381.5666101179367
cpd00034_e0,0.14617862264068868,-0.009951469419140511,-0.13622715322154816
cpd00035_e0,-100.0,-155.62826703095803,255.62826703095803
cpd00036_e0,-100.0,-626.128592502139,726.128592502139
cpd00039_e0,19.748588921102623,-10.014534303054772,-9.734054618047855
cpd00041_e0,-100.0,338.3547632253625,-238.35476322536255
cpd00048_e0,0.12659669894496053,-0.12659669894496056,0.0
cpd00051_e0,8.632155549637568,-8.632155549637568,0.0
cpd00053_e0,-100.0,-90.90692507204598,190.906925072046
cpd00054_e0,10.35524810208253,0.0,-10.35524810208253
cpd00058_e0,-99.97930911490273,99.97930911490273,0.0
cpd00060_e0,-91.02701391855638,-4.478540620144525,95.5055545387009
cpd00063_e0,0.28812568203863437,-0.15189852881708615,-0.13622715322154816
cpd00065_e0,3.2685178150842753,98.34113965926039,-101.60965747434467
cpd00066_e0,-89.32405777050707,-5.406624580460607,94.73068235096768
cpd00067_e0,-100.0,-436.12403313620854,936.63685364903
cpd00069_e0,-92.05791027407206,-4.024245827043402,96.08215610111547
cpd00071_e0,-100.0,100.0,0.0
cpd00075_e0,100.0,-100.0,0.0
cpd00076_e0,1.9986668639199974e-13,0.0,0.0
cpd00080_e0,100.0,-100.0,0.0
cpd00082_e0,-100.0,0.0,100.0
cpd00084_e0,5.59330947745256,-2.724134499704095,-2.869174977748464
cpd00092_e0,-100.0,100.68589262685649,-0.6858926268564794
cpd00099_e0,0.15189852881708615,-0.15189852881708615,0.0
cpd00100_e0,100.0,-100.0,0.0
cpd00104_e0,0.13628551961110322,-5.836638955507634e-05,-0.13622715322154816
cpd00105_e0,-12.978204465493592,0.0,12.978204465493592
cpd00106_e0,-100.0,186.46592770872542,-86.46592770872545
cpd00107_e0,-100.0,-13.147933926319046,113.14793392631907
cpd00108_e0,-3.598326826996821,0.0,0.0
cpd00116_e0,-100.0,0.0,0.0
cpd00117_e0,-100.0,-1.2164139247173458,101.21641392471736
cpd00118_e0,9.90479391819768e-16,-9.90479391819768e-16,0.0
cpd00119_e0,100.0,-2.7647575068344103,-97.23524249316559
cpd00122_e0,0.0,0.0,-5.397490240495238
cpd00128_e0,-100.0,100.0,0.0
cpd00129_e0,-100.0,-6.451091121548697,106.45109112154869
cpd00130_e0,-94.27028659786338,94.27028659786338,0.0
cpd00132_e0,-100.00000000168076,-7.034755017099462,107.03475501878025
cpd00137_e0,100.0,-99.99999999999999,0.0
cpd00138_e0,2.3936003513675693e-16,0.0,0.0
cpd00141_e0,-100.0,0.0,100.0
cpd00149_e0,0.13695673309098658,-0.0007295798694384542,-0.13622715322154816
cpd00151_e0,-98.55049989859444,98.55049989859444,0.0
cpd00156_e0,-99.74402962919248,0.0,99.74402962919248
cpd00157_e0,-100.0,100.0,0.0
cpd00159_e0,-100.0,0.0,100.0
cpd00161_e0,-100.0,-7.403397133529317,107.40339713352932
cpd00164_e0,-100.0,0.0,0.0
cpd00166_e0,0.13622715322154816,0.0,-0.13622715322154816
cpd00179_e0,0.0,0.0,-191.6670007515446
cpd00182_e0,100.0,-93.66891017537583,-6.331089824624161
cpd00184_e0,100.0,-99.3141073731435,-0.6858926268564793
cpd00205_e0,5.832582491433556,-5.696355338212007,-0.13622715322154816
cpd00207_e0,-100.0,100.0,0.0
cpd00209_e0,100.0,-100.0,0.0
cpd00214_e0,100.0,0.0,0.0
cpd00218_e0,0.27245430644333374,0.0,-0.27245430644333374
cpd00220_e0,0.2724543064430963,0.0,-0.2724543064430963
cpd00221_e0,-100.0,1000.0000000000001,-900.0000000000001
cpd00226_e0,-100.0,100.0,0.0
cpd00232_e0,-3.5983268269968005,0.0,3.5983268269968005
cpd00244_e0,0.009426171913144824,-0.009426171913144824,0.0
cpd00246_e0,26.187189635295677,-26.187189635295677,0.0
cpd00249_e0,-100.0,-4.891307727078821,104.89130772707881
cpd00254_e0,0.38939136791669177,-0.2531642146951436,-0.13622715322154816
cpd00263_e0,0.14273500565693917,-0.00650785243539101,-0.13622715322154816
cpd00264_e0,0.13622715322154816,0.0,-0.13622715322154816
cpd00276_e0,-100.0,-1.6218852329564606,-198.37811476704354
cpd00277_e0,100.0,-99.31410737314353,-0.6858926268564793
cpd00280_e0,-100.0,99.99999999999999,0.0
cpd00281_e0,-100.0,0.0,99.99999999999999
cpd00305_e0,0.14273500565693917,-0.00650785243539101,-0.13622715322154813
cpd00309_e0,-100.0,100.0,0.0
cpd00311_e0,100.0,-93.89779397201677,-6.102206027983232
cpd00322_e0,21.074673291793964,-8.478564395523383,-12.59610889627058
cpd00355_e0,0.06647931770305501,-0.06647931770305501,0.0
cpd00359_e0,100.0,-100.0,0.0
cpd00363_e0,100.0,313.0285967023615,-413.0285967023615
cpd00367_e0,100.0,12.775147796230733,-112.77514779623073
cpd00383_e0,0.006507852435662615,-0.006507852435662615,0.0
cpd00391_e0,42.95228228414142,-42.95228228414142,0.0
cpd00393_e0,0.4086814596646445,0.0,-0.4086814596646445
cpd00418_e0,0.22786238482301793,-0.22786238482301793,0.0
cpd00430_e0,-100.0,0.0,100.0
cpd00438_e0,100.0,-100.0,0.0
cpd00441_e0,-100.0,100.0,0.0
cpd00448_e0,-100.0,100.0,0.0
cpd00450_e0,-100.0,100.0,0.0
cpd00492_e0,-1.1253518181250306e-13,1.1253518181250306e-13,0.0
cpd00532_e0,100.0,-100.0,0.0
cpd00573_e0,100.0,-100.0,0.0
cpd00644_e0,0.29212377972319714,-0.019669473280078193,-0.27245430644311897
cpd00654_e0,100.0,-100.0,0.0
cpd00659_e0,-0.11393119241150898,0.11393119241150898,0.0
cpd00722_e0,-100.0,100.0,0.0
cpd00781_e0,-100.0,100.0,0.0
cpd00811_e0,100.0,-100.0,0.0
cpd00971_e0,0.13622715322149542,1.9450124878892348e-17,-0.136227153221526
cpd01015_e0,10.869735517884253,-10.869735517884253,0.0
cpd01080_e0,6.24922651263454,-6.24922651263454,0.0
cpd01217_e0,-100.0,100.0,0.0
cpd01262_e0,-17.740985821907028,0.0,0.0
cpd01329_e0,7.650602885335533,-7.650602885335533,0.0
cpd01757_e0,1.1253518181250306e-13,-1.1253518181250306e-13,0.0
cpd02027_e0,0.01301570487159684,-0.01301570487159684,0.0
cpd02090_e0,58.03930430802819,-58.03930430802819,0.0
cpd03279_e0,100.0,-100.0,0.0
cpd03454_e0,17.459780137895066,-17.459780137895066,0.0
cpd03586_e0,0.5677882375917825,-0.5677882375917825,0.0
cpd03587_e0,100.0,0.0,0.0
cpd03725_e0,0.13622715322154816,0.0,-0.13622715322154816
cpd08021_e0,100.0,-100.0,0.0
cpd10515_e0,100.0,-99.86377284677845,-0.13622715322154816
cpd10516_e0,-99.39506155545641,99.39506155545641,0.0
cpd11574_e0,0.00020428236344276714,-0.00020428236344276714,0.0
cpd11591_e0,100.0,0.0,-100.0
cpd11640_e0,100.0,92.35767390552564,-192.35767390552564
cpd11658_e0,4.791675018788616,0.0,0.0
cpd14659_e0,100.0,-100.0,0.0
cpd15386_e0,0.8109426164782304,-0.8109426164782304,0.0
cpd15483_e0,-100.0,0.0,0.0
cpd15500_e0,0.13622715322154724,0.0,-0.13622715322154724
cpd15551_e0,12.738026772473722,0.0,-12.738026772473722
cpd15605_e0,100.0,0.0,-100.0
cpd15606_e0,100.0,0.0,-100.0
