Metabolite/Donor ID,Environment,Species1,Species2
cpd03454_e0,17.38318049203755,-17.38318049203755,0.0
cpd03586_e0,0.565297233815742,-0.565297233815742,0.0
cpd03587_e0,100.0,0.0,0.0
cpd03725_e0,0.13562949668235424,0.0,-0.13562949668235424
cpd08021_e0,100.00000000000001,-100.0,0.0
cpd10515_e0,100.0,-99.86437050331764,-0.13562949668235424
cpd10516_e0,-99.39771554483107,99.39771554483107,0.0
cpd11574_e0,0.00020338613469933153,-0.00020338613469933156,0.0
cpd11591_e0,100.0,0.0,-100.0
cpd11640_e0,100.0,4.6180269891896275,-104.61802698918963
cpd11658_e0,5.169854922374189,0.0,0.0
cpd14659_e0,100.0,-100.0,0.0
cpd15386_e0,0.8073848444321464,-0.8073848444321464,0.0
cpd15387_e0,7.331948506830351e-18,-7.331948506830353e-18,0.0
cpd15396_e0,-3.238589994762759e-17,3.23858999476276e-17,0.0
cpd15483_e0,-100.0,0.0,0.0
cpd15500_e0,0.13562949668233684,0.0,-0.13562949668233687
cpd15551_e0,100.0,0.0,-100.0
cpd15605_e0,100.0,0.0,-100.0
cpd15606_e0,100.0,0.0,-100.0
cpd15836_e0,-94.55619577379977,0.0,94.55619577379977
cpd30760_e0,100.0,-100.0,0.0
cps_bt_e0,0.1356294966823542,0.0,-0.13562949668235422
galam_e0,100.0,0.0,-100.0
glyasn_e0,100.0,0.0,-100.0
glypro_e0,12.682142429176851,0.0,-12.682142429176851
hspg_degr_11_e0,100.0,0.0,0.0
hspg_degr_12_e0,-100.0,0.0,0.0
hspg_degr_6_e0,100.0,0.0,0.0
indlac_e0,-100.0,0.0,100.0
l2n2m2mn_e0,0.0,0.0,1.7912701135675375
leuleu_e0,65.08344988366657,0.0,-65.08344988366657
lps_bt_e0,0.5651229028431426,0.0,-0.5651229028431426
m2mn_e0,-1.79127011356715,0.0,0.0
pe_cer1_bt_e0,0.1356294966823542,0.0,-0.13562949668235422
pect_e0,0.5128205128205129,0.0,0.0
phearg_e0,100.0,0.0,-100.0
pullulan1200_e0,0.03222531807448604,0.0,0.0
s2l2n2m2m_e0,1.7912701135672378,0.0,0.0
s2l2n2m2mn_e0,0.0,0.0,-1.7912701135675375
sphmyln_bt_e0,0.1356294966823542,0.0,-0.13562949668235422
unsdigalur_e0,-100.00000000000001,0.0,0.0
zz_Environment,0.0,2313.49800576161,1231.8408227657044
zz_Species1,2591.4839224827665,0.0,1814.59434623239
zz_Species2,2579.060139967715,1955.200910346813,0.0
